GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	ZFITTED_BASE	ZRESID_BASE	ensembl_gene_id	mmusculus_homolog_ensembl_gene
29099	11	36292342	36320999	37	7	685500	-2.4522	-1.5829e-4	-2.4521	ENSG00000110442	ENSMUSG00000027163
79899	11	36307725	36488254	262	47	683728	-1.2184	-1.5829e-4	-1.2182	ENSG00000135362	ENSMUSG00000032841
7189	11	36503817	36541863	23	3	674949	-2.2313	-1.5829e-4	-2.2311	ENSG00000175104	ENSMUSG00000027164
5896	11	36522053	36602812	43	9	678564	-1.6921	-1.5829e-4	-1.692	ENSG00000166349	ENSMUSG00000061311
119710	11	36606043	36682341	113	4	685208	-0.86461	-1.5829e-4	-0.86445	ENSG00000166352	ENSMUSG00000027165
5897	11	36611993	36629829	20	2	684582	-0.65859	-1.5829e-4	-0.65843	ENSG00000175097	ENSMUSG00000032864
57689	11	40134024	41491186	1438	122	683353	-4.747	-1.5829e-4	-4.7468	ENSG00000148948	ENSMUSG00000050587
8539	11	43323505	43367580	25	9	689412	5.1175	-1.5829e-4	5.1176	ENSG00000166181	ENSMUSG00000027193
55761	11	43370435	43517983	99	16	687432	4.5151	-1.5829e-4	4.5153	ENSG00000052841	ENSMUSG00000027194
51144	11	43692108	43879669	144	10	690578	6.7325	-1.5829e-4	6.7327	ENSG00000149084	ENSMUSG00000027195
221120	11	43892357	43943325	67	9	689904	4.5907	-1.5829e-4	4.5908	ENSG00000166199	ENSMUSG00000040174
387763	11	43954106	43966933	7	3	674551	0.2406	-1.5829e-4	0.24076	ENSG00000187479	NA
390110	11	44059531	44083027	30	5	687363	-0.95506	-1.5829e-4	-0.9549	ENSG00000205126	ENSMUSG00000075023
84680	11	44077729	44107291	48	10	685899	-0.92371	-1.5829e-4	-0.92356	ENSG00000110455	ENSMUSG00000040272
2132	11	44107099	44268480	123	13	686647	-1.3698	-1.5829e-4	-1.3696	ENSG00000151348	ENSMUSG00000027198
60529	11	44280778	44341735	76	17	683941	-1.6134	-1.5829e-4	-1.6132	ENSG00000052850	ENSMUSG00000040310
3732	11	44577141	44642839	78	18	681504	-2.4383	-1.5829e-4	-2.4382	ENSG00000085117	ENSMUSG00000027215
90139	11	44738731	44955478	242	46	681777	-1.139	-1.5829e-4	-1.1388	ENSG00000157570	ENSMUSG00000027217
9537	11	44905954	44982919	71	17	676439	1.5035	-1.5829e-4	1.5036	ENSG00000175274	ENSMUSG00000068735
56981	11	45105564	45258175	125	20	685924	0.37023	-1.5829e-4	0.37039	ENSG00000019485	ENSMUSG00000075028
101060179	11	45224027	45237795	12	4	684262	1.3559	-1.5829e-4	1.356	NA	NA
57586	11	45260353	45317884	79	9	692703	2.3444	-1.5829e-4	2.3446	ENSG00000019505	ENSMUSG00000027220
8534	11	45667739	45697206	32	6	683971	1.5211	-1.5829e-4	1.5212	ENSG00000175264	ENSMUSG00000027221
55343	11	45815623	45836068	8	4	784351	0.038695	-1.5829e-4	0.038854	ENSG00000181830	ENSMUSG00000049922
1408	11	45858669	45906299	30	7	770297	-1.5746	-1.5829e-4	-1.5745	ENSG00000121671	ENSMUSG00000068742
9479	11	45897047	45929516	14	6	741927	-0.42998	-1.5829e-4	-0.42982	ENSG00000121653	ENSMUSG00000027223
143678	11	45926585	45938833	11	2	744085	-0.29873	-1.5829e-4	-0.29857	ENSG00000234776	ENSMUSG00000044916
9409	11	45929720	45949674	18	4	728518	0.034977	-1.5829e-4	0.035136	ENSG00000121680	ENSMUSG00000027222
120071	11	45933172	45952147	15	4	718813	0.45071	-1.5829e-4	0.45087	ENSG00000165905	ENSMUSG00000040434
51317	11	45949370	46152985	134	11	736156	-1.8083	-1.5829e-4	-1.8081	ENSG00000135365	ENSMUSG00000058318
90993	11	46289189	46344472	11	3	722492	2.793	-1.5829e-4	2.7932	ENSG00000157613	ENSMUSG00000027230
8525	11	46344455	46403604	9	2	690081	3.9315	-1.5829e-4	3.9317	ENSG00000149091	ENSMUSG00000040479
4192	11	46392334	46406887	4	1	691283	3.5143	-1.5829e-4	3.5145	ENSG00000110492	ENSMUSG00000027239
1132	11	46403835	46423122	1	1	691639	4.1105	-1.5829e-4	4.1107	ENSG00000180720	ENSMUSG00000040495
55626	11	46416462	46625619	35	3	699391	3.87	-1.5829e-4	3.8702	ENSG00000110497	ENSMUSG00000040506
283254	11	46623356	46648933	3	1	692461	3.5646	-1.5829e-4	3.5647	ENSG00000180423	ENSMUSG00000027243
9776	11	46628826	46699069	10	2	689313	3.8849	-1.5829e-4	3.885	ENSG00000175224	ENSMUSG00000027244
392	11	46697125	46732215	11	3	711022	3.7871	-1.5829e-4	3.7873	ENSG00000175220	ENSMUSG00000027247
79797	11	46712317	46728966	4	1	704970	1.4059	-1.5829e-4	1.4061	ENSG00000175213	ENSMUSG00000075040
2147	11	46730743	46762556	20	5	756314	3.7748	-1.5829e-4	3.775	ENSG00000180210	ENSMUSG00000027249
9793	11	46763584	46877859	47	5	757529	2.5926	-1.5829e-4	2.5928	ENSG00000175216	ENSMUSG00000040549
4038	11	46876768	46950173	34	5	759352	2.7422	-1.5829e-4	2.7424	ENSG00000134569	ENSMUSG00000027253
79096	11	46948240	47187432	105	8	753454	0.052844	-1.5829e-4	0.053002	ENSG00000149179	ENSMUSG00000040591
84364	11	47184349	47209054	15	3	760288	0.44243	-1.5829e-4	0.44259	ENSG00000149182	ENSMUSG00000027255
29763	11	47197573	47218010	10	2	723582	-0.71714	-1.5829e-4	-0.71698	ENSG00000165912	ENSMUSG00000027257
1643	11	47226493	47262269	27	6	739949	3.875	-1.5829e-4	3.8752	ENSG00000134574	ENSMUSG00000002109
53	11	47259353	47280457	18	4	746511	3.0892	-1.5829e-4	3.0894	ENSG00000134575	ENSMUSG00000002103
10062	11	47259851	47292084	22	4	745189	3.1664	-1.5829e-4	3.1666	ENSG00000025434	ENSMUSG00000002108
8567	11	47280927	47353082	47	7	755351	4.055	-1.5829e-4	4.0552	ENSG00000110514	ENSMUSG00000040687
4607	11	47351457	47384253	27	7	767780	6.1745	-1.5829e-4	6.1747	ENSG00000134571	ENSMUSG00000002100
6688	11	47374909	47410127	20	3	764470	6.9009	-1.5829e-4	6.9011	ENSG00000066336	ENSMUSG00000002111
91252	11	47418683	47439551	13	2	706694	7.4598	-1.5829e-4	7.4599	ENSG00000165915	ENSMUSG00000002105
5702	11	47438820	47458024	21	3	771368	5.9257	-1.5829e-4	5.9259	ENSG00000165916	ENSMUSG00000002102
5913	11	47457808	47480730	13	3	780589	4.9399	-1.5829e-4	4.9401	ENSG00000165917	ENSMUSG00000002104
10658	11	47485989	47584792	25	6	766654	9.3336	-1.5829e-4	9.3338	ENSG00000149187	ENSMUSG00000005506
114971	11	47576888	47596513	1	1	571803	11.627	-1.5829e-4	11.628	ENSG00000110536	NA
4722	11	47590562	47607615	3	1	777126	4.8848	-1.5829e-4	4.885	ENSG00000213619	ENSMUSG00000005510
55709	11	47592249	47610567	4	2	771909	5.9071	-1.5829e-4	5.9073	ENSG00000123444	ENSMUSG00000005505
399888	11	47598230	47612246	4	2	771909	5.9071	-1.5829e-4	5.9073	ENSG00000196666	NA
114900	11	47609716	47625961	2	1	769031	6.672	-1.5829e-4	6.6722	ENSG00000172247	ENSMUSG00000040794
23788	11	47637358	47674206	13	2	747238	9.0242	-1.5829e-4	9.0244	ENSG00000109919	ENSMUSG00000027282
79841	11	47679643	47746928	30	4	714799	8.8618	-1.5829e-4	8.8619	ENSG00000165923	ENSMUSG00000040812
23360	11	47736555	47799012	26	4	696028	8.9743	-1.5829e-4	8.9745	ENSG00000109920	ENSMUSG00000008200
23279	11	47798170	47880057	35	4	748404	8.2185	-1.5829e-4	8.2187	ENSG00000030066	ENSMUSG00000051329
5795	11	47992101	48193894	105	12	719462	1.5787	-1.5829e-4	1.5789	ENSG00000149177	ENSMUSG00000025314
119765	11	48228362	48240791	18	4	688959	-0.10833	-1.5829e-4	-0.10817	ENSG00000175619	NA
119764	11	48256656	48269067	10	2	684950	-2.9508	-1.5829e-4	-2.9507	ENSG00000172208	NA
390113	11	48275413	48287830	16	3	711721	-0.59661	-1.5829e-4	-0.59645	ENSG00000176567	ENSMUSG00000075065
256148	11	48317775	48330204	3	1	656077	0.34711	-1.5829e-4	0.34727	ENSG00000176555	ENSMUSG00000075068
256144	11	48336493	48348982	5	2	711738	-0.22993	-1.5829e-4	-0.22977	ENSG00000176547	ENSMUSG00000075069
403253	11	48500345	48512774	4	2	715447	0.25915	-1.5829e-4	0.25931	ENSG00000237388	ENSMUSG00000075073
283116	11	49043152	49061029	6	1	698755	-0.87874	-1.5829e-4	-0.87859	ENSG00000182053	NA
646754	11	49073766	49090664	2	1	732007	-0.26987	-1.5829e-4	-0.26971	ENSG00000214891	NA
2346	11	49166687	49240222	40	7	679571	1.084	-1.5829e-4	1.0842	ENSG00000086205	ENSMUSG00000001773
101060256	11	49871567	49898088	10	3	681682	2.1715	-1.5829e-4	2.1717	NA	NA
283092	11	49963943	49976471	8	3	673992	3.5785	-1.5829e-4	3.5787	ENSG00000258817	ENSMUSG00000064084
283093	11	50001509	50014071	12	3	691718	3.9941	-1.5829e-4	3.9943	ENSG00000221954	NA
81318	11	51409878	51422448	13	4	691332	2.1246	-1.5829e-4	2.1248	ENSG00000221840	NA
119749	11	51505282	51517711	9	3	670449	1.4165	-1.5829e-4	1.4167	ENSG00000185926	NA
79097	11	55019658	55040095	2	1	684465	1.0489	-1.5829e-4	1.049	ENSG00000150244	NA
81327	11	55100677	55113163	7	2	688976	-0.32371	-1.5829e-4	-0.32355	ENSG00000181961	NA
81328	11	55125360	55137894	10	3	695866	1.9177	-1.5829e-4	1.9179	ENSG00000181958	ENSMUSG00000075090
81309	11	55311783	55324395	45	6	686458	1.8999	-1.5829e-4	1.9001	ENSG00000181939	NA
219428	11	55329604	55342036	11	3	679397	1.0707	-1.5829e-4	1.0709	ENSG00000279514	NA
219432	11	55422643	55435072	1	1	689387	0.66991	-1.5829e-4	0.67007	ENSG00000181903	NA
390142	11	55530914	55543358	20	3	691948	0.48389	-1.5829e-4	0.48405	ENSG00000279761	NA
219436	11	55553032	55565476	11	4	688717	1.6935	-1.5829e-4	1.6937	ENSG00000186113	NA
219437	11	55568943	55581378	11	4	687333	1.2313	-1.5829e-4	1.2315	ENSG00000279395	NA
219438	11	55577106	55589547	7	3	681907	1.2972	-1.5829e-4	1.2973	ENSG00000186119	NA
26338	11	55584695	55597130	8	3	682538	0.89899	-1.5829e-4	0.89915	ENSG00000205030	NA
390144	11	55596228	55608714	20	5	687143	0.34539	-1.5829e-4	0.34555	ENSG00000205029	ENSMUSG00000075145
84767	11	55640773	55660786	3	2	669791	0.90395	-1.5829e-4	0.90411	ENSG00000124900	NA
390148	11	55679626	55692058	45	5	687016	0.34076	-1.5829e-4	0.34091	ENSG00000187612	NA
10798	11	55701432	55713876	33	4	685415	0.0091208	-1.5829e-4	0.0092791	ENSG00000167825	ENSMUSG00000068816
282770	11	55733534	55745939	17	3	688471	-0.3829	-1.5829e-4	-0.38274	ENSG00000174970	NA
338674	11	55759657	55772101	8	2	687768	0.98701	-1.5829e-4	0.98717	ENSG00000149133	ENSMUSG00000050504
219447	11	55787895	55800369	20	4	688174	0.13861	-1.5829e-4	0.13877	ENSG00000181785	ENSMUSG00000075158
120586	11	55850784	55863216	30	4	687153	-0.14801	-1.5829e-4	-0.14785	ENSG00000172154	ENSMUSG00000075166
390151	11	55862519	55874957	12	3	686530	-0.52886	-1.5829e-4	-0.5287	ENSG00000181767	NA
390152	11	55879849	55892287	29	2	687408	-0.18437	-1.5829e-4	-0.18421	ENSG00000181761	NA
81168	11	55902747	55915194	9	2	688844	0.14685	-1.5829e-4	0.147	ENSG00000167822	ENSMUSG00000075198
219453	11	55925370	55937793	6	2	687500	1.4282	-1.5829e-4	1.4284	ENSG00000181752	NA
282775	11	55934094	55946532	20	4	694040	0.83404	-1.5829e-4	0.8342	ENSG00000174957	ENSMUSG00000047149
219464	11	55998082	56010661	13	3	684822	0.89848	-1.5829e-4	0.89863	ENSG00000262851	NA
390154	11	56009676	56022198	14	3	688840	0.53095	-1.5829e-4	0.5311	ENSG00000261897	NA
390155	11	56033115	56045595	15	4	688388	1.2154	-1.5829e-4	1.2155	ENSG00000262784	NA
219469	11	56056103	56068538	22	6	686847	1.751	-1.5829e-4	1.7512	ENSG00000262611	NA
219473	11	56075783	56088221	27	5	690555	0.46452	-1.5829e-4	0.46468	ENSG00000262755	NA
390157	11	56103515	56115974	13	4	693480	1.6282	-1.5829e-4	1.6283	ENSG00000263328	NA
219477	11	56117691	56130264	20	5	685351	0.94772	-1.5829e-4	0.94788	ENSG00000262796	NA
219417	11	56133100	56145529	15	4	688855	1.7905	-1.5829e-4	1.7906	ENSG00000172199	ENSMUSG00000075200
219479	11	56183234	56195708	16	4	684582	1.8469	-1.5829e-4	1.847	ENSG00000279961	NA
390162	11	56228445	56240877	17	4	682679	0.58443	-1.5829e-4	0.58458	ENSG00000150269	NA
219482	11	56235464	56248014	22	5	683937	-0.35406	-1.5829e-4	-0.35391	ENSG00000174937	NA
219484	11	56256411	56268846	8	2	686343	1.0483	-1.5829e-4	1.0484	ENSG00000181371	ENSMUSG00000043267
219487	11	56308316	56320733	24	4	674977	1.3672	-1.5829e-4	1.3673	ENSG00000255223	NA
390167	11	56342750	56355197	13	3	684892	-0.35016	-1.5829e-4	-0.35001	ENSG00000254834	NA
390168	11	56378531	56390978	9	3	688460	0.94128	-1.5829e-4	0.94143	ENSG00000255012	NA
338675	11	56407465	56419915	13	4	690705	0.60013	-1.5829e-4	0.60028	ENSG00000172464	ENSMUSG00000046975
219493	11	56421162	56433594	10	3	687957	1.0577	-1.5829e-4	1.0579	ENSG00000172459	ENSMUSG00000075208
390174	11	56457864	56470281	12	4	687516	1.7951	-1.5829e-4	1.7952	ENSG00000261958	NA
283189	11	56508804	56521287	25	7	691473	1.1582	-1.5829e-4	1.1584	ENSG00000262647	NA
390181	11	56746389	56758818	8	3	690148	1.8923	-1.5829e-4	1.8924	ENSG00000181273	NA
219527	11	56939221	56960688	34	6	688813	3.6358	-1.5829e-4	3.636	ENSG00000183908	ENSMUSG00000075224
187	11	56999551	57014927	18	3	693134	1.1684	-1.5829e-4	1.1685	ENSG00000134817	ENSMUSG00000044338
85456	11	57065603	57102485	12	4	704176	3.0389	-1.5829e-4	3.039	ENSG00000149115	ENSMUSG00000033955
6749	11	57091959	57113351	7	3	688581	2.1324	-1.5829e-4	2.1326	ENSG00000149136	ENSMUSG00000027067
5024	11	57095841	57139049	23	4	692878	0.99164	-1.5829e-4	0.9918	ENSG00000109991	ENSMUSG00000027071
10394	11	57142742	57158623	9	3	688726	0.9375	-1.5829e-4	0.93765	ENSG00000156575	ENSMUSG00000027072
5553	11	57153334	57181420	24	4	689815	-0.39458	-1.5829e-4	-0.39442	ENSG00000186652	NA
29015	11	57172927	57205053	19	4	673429	0.46668	-1.5829e-4	0.46684	ENSG00000134802	ENSMUSG00000027074
349667	11	57217926	57245884	4	1	686942	1.1403	-1.5829e-4	1.1404	ENSG00000186907	ENSMUSG00000050896
8501	11	57250504	57293192	17	4	692831	0.48516	-1.5829e-4	0.48532	ENSG00000149150	ENSMUSG00000027075
26519	11	57294436	57308232	5	2	690839	0.076962	-1.5829e-4	0.07712	ENSG00000134809	ENSMUSG00000027076
219537	11	57295044	57319247	8	2	691351	-0.35501	-1.5829e-4	-0.35485	ENSG00000214872	ENSMUSG00000027077
9246	11	57317628	57345803	15	3	688505	-0.28392	-1.5829e-4	-0.28376	ENSG00000156587	ENSMUSG00000027078
710	11	57355027	57383826	16	4	681071	0.98542	-1.5829e-4	0.98558	ENSG00000149131	ENSMUSG00000023224
219539	11	57411060	57427417	12	3	700752	-0.25277	-1.5829e-4	-0.25262	ENSG00000166793	ENSMUSG00000034059
10978	11	57415216	57430837	8	2	689056	-0.63612	-1.5829e-4	-0.63596	ENSG00000172409	ENSMUSG00000027079
25921	11	57425223	57470159	26	4	698427	-0.42249	-1.5829e-4	-0.42233	ENSG00000156599	ENSMUSG00000034075
219541	11	57469682	57489804	4	1	692600	-0.31006	-1.5829e-4	-0.3099	ENSG00000156603	ENSMUSG00000027080
51075	11	57469995	57509945	8	2	692494	-0.22559	-1.5829e-4	-0.22543	ENSG00000213593	NA
280636	11	57498722	57512383	3	1	691937	-0.20215	-1.5829e-4	-0.20199	ENSG00000211450	ENSMUSG00000076437
643376	11	57509486	57529253	6	2	691021	-0.23527	-1.5829e-4	-0.23511	ENSG00000233436	NA
1500	11	57510756	57588152	27	4	694742	-0.45513	-1.5829e-4	-0.45497	ENSG00000198561	ENSMUSG00000034101
219956	11	57781353	57950559	198	21	686775	-1.2214	-1.5829e-4	-1.2212	ENSG00000186509	ENSMUSG00000054526
219952	11	57788425	57800878	13	4	690970	-1.258	-1.5829e-4	-1.2579	ENSG00000279051	NA
219954	11	57884472	57896916	11	3	683011	-0.95839	-1.5829e-4	-0.95823	ENSG00000172377	NA
219957	11	57947906	57960490	14	3	691649	0.24496	-1.5829e-4	0.24512	ENSG00000186513	ENSMUSG00000044040
219958	11	57969176	57981653	13	2	692448	0.59148	-1.5829e-4	0.59164	ENSG00000197887	NA
219959	11	57972217	57984694	18	2	689014	0.18536	-1.5829e-4	0.18551	ENSG00000280204	NA
219960	11	57993854	58006390	19	4	687089	-0.50359	-1.5829e-4	-0.50344	ENSG00000180475	NA
81341	11	58032764	58045732	16	3	694991	-0.25014	-1.5829e-4	-0.24998	ENSG00000172772	ENSMUSG00000061387
219965	11	58124098	58136542	13	1	691674	-0.6588	-1.5829e-4	-0.65864	ENSG00000197786	ENSMUSG00000045030
441608	11	58168438	58180882	24	2	683618	-0.55952	-1.5829e-4	-0.55936	ENSG00000172769	NA
390190	11	58188238	58200786	15	3	692173	-0.3375	-1.5829e-4	-0.33735	ENSG00000172365	ENSMUSG00000046913
390191	11	58205093	58217646	12	2	682334	-1.1522	-1.5829e-4	-1.152	ENSG00000172362	NA
219968	11	58273149	58285578	4	1	689400	-0.18686	-1.5829e-4	-0.18671	ENSG00000198283	ENSMUSG00000046272
9404	11	58292844	58355688	32	5	683608	-0.37071	-1.5829e-4	-0.37055	ENSG00000110031	ENSMUSG00000024696
80829	11	58336587	58390523	34	6	684589	-0.42379	-1.5829e-4	-0.42363	ENSG00000186660	NA
1270	11	58380146	58394706	9	3	694678	-0.27434	-1.5829e-4	-0.27418	ENSG00000242689	ENSMUSG00000079415
10249	11	58474730	58509447	41	5	674523	0.27026	-1.5829e-4	0.27042	ENSG00000149124	ENSMUSG00000063683
219970	11	58600038	58621997	55	4	668456	-0.36663	-1.5829e-4	-0.36647	ENSG00000156689	ENSMUSG00000024694
92292	11	58685102	58726043	50	5	677023	-2.5032	-1.5829e-4	-2.5031	ENSG00000166840	ENSMUSG00000071633
374393	11	58864658	58896388	11	3	688608	-0.64074	-1.5829e-4	-0.64058	ENSG00000189057	NA
63901	11	58900219	58924012	22	3	681055	-0.57187	-1.5829e-4	-0.57171	ENSG00000166801	ENSMUSG00000024691
23220	11	58929812	58977560	37	7	677136	0.73555	-1.5829e-4	0.73571	ENSG00000110042	ENSMUSG00000039982
219972	11	58974483	58990494	13	2	705421	-0.30013	-1.5829e-4	-0.29997	ENSG00000197629	NA
390195	11	59121932	59134367	8	1	692205	-1.5309	-1.5829e-4	-1.5308	ENSG00000176495	NA
219981	11	59187952	59200426	16	2	697925	-1.1496	-1.5829e-4	-1.1495	ENSG00000172324	ENSMUSG00000050815
219982	11	59200642	59213089	16	2	691536	-1.1806	-1.5829e-4	-1.1805	ENSG00000172320	ENSMUSG00000067522
219983	11	59214434	59226878	22	3	691116	-1.6362	-1.5829e-4	-1.636	ENSG00000166884	ENSMUSG00000067524
390197	11	59234903	59247338	7	2	684636	-1.753	-1.5829e-4	-1.7528	ENSG00000254466	NA
219986	11	59261049	59273484	9	1	690257	-1.1082	-1.5829e-4	-1.1081	ENSG00000176200	ENSMUSG00000067529
390199	11	59272386	59284830	6	2	679961	-1.1638	-1.5829e-4	-1.1636	ENSG00000172742	ENSMUSG00000067525
5007	11	59340371	59393617	20	3	679400	-1.548	-1.5829e-4	-1.5478	ENSG00000110048	ENSMUSG00000024687
219988	11	59402689	59446513	11	2	695525	-1.0367	-1.5829e-4	-1.0365	ENSG00000166889	ENSMUSG00000046139
390201	11	59478889	59491318	13	3	677435	-1.8534	-1.5829e-4	-1.8532	ENSG00000172289	ENSMUSG00000060878
6809	11	59512479	59574855	50	3	684758	-1.8694	-1.5829e-4	-1.8693	ENSG00000166900	ENSMUSG00000041488
54948	11	59572108	59588345	5	3	679036	-1.5564	-1.5829e-4	-1.5563	ENSG00000166902	ENSMUSG00000024683
2694	11	59595246	59622974	6	2	681180	-1.3404	-1.5829e-4	-1.3402	ENSG00000134812	ENSMUSG00000024682
6947	11	59618781	59644041	6	2	666320	-0.20119	-1.5829e-4	-0.20104	ENSG00000134827	NA
219990	11	59797748	59817017	17	5	677762	1.9873	-1.5829e-4	1.9874	ENSG00000149507	ENSMUSG00000055895
932	11	59814101	59840088	24	5	684711	0.40516	-1.5829e-4	0.40532	ENSG00000149516	ENSMUSG00000024681
2206	11	59845734	59867440	29	4	683255	1.3459	-1.5829e-4	1.3461	ENSG00000149534	ENSMUSG00000024680
64231	11	59937580	59962139	20	3	675153	1.2535	-1.5829e-4	1.2537	ENSG00000110077	NA
643680	11	59967226	60020575	58	7	669979	0.2581	-1.5829e-4	0.25826	ENSG00000214787	NA
51338	11	60038014	60077945	37	8	686862	-0.56844	-1.5829e-4	-0.56828	ENSG00000110079	NA
245802	11	60092355	60109941	58	4	686549	-0.79276	-1.5829e-4	-0.7926	ENSG00000166926	NA
58475	11	60135949	60164927	26	3	685246	-1.7383	-1.5829e-4	-1.7381	ENSG00000166927	ENSMUSG00000024672
84689	11	60153487	60186729	48	5	682186	-1.6546	-1.5829e-4	-1.6545	ENSG00000166928	NA
64232	11	60187062	60216765	24	5	680204	-1.9527	-1.5829e-4	-1.9526	ENSG00000166930	ENSMUSG00000054523
931	11	60213251	60239725	28	7	682737	-0.56087	-1.5829e-4	-0.56071	ENSG00000156738	ENSMUSG00000024673
54860	11	60250251	60276403	28	3	686761	0.10454	-1.5829e-4	0.1047	ENSG00000071203	NA
503497	11	60272886	60311694	31	4	690474	-1.4459	-1.5829e-4	-1.4457	ENSG00000204979	ENSMUSG00000057240
83661	11	60457046	60484784	8	2	682871	-1.4294	-1.5829e-4	-1.4293	ENSG00000166959	ENSMUSG00000024730
728588	11	60491077	60507916	6	2	679092	-0.037205	-1.5829e-4	-0.037047	ENSG00000214782	ENSMUSG00000094584
219995	11	60514340	60545704	19	8	636402	-2.0867	-1.5829e-4	-2.0866	ENSG00000166961	ENSMUSG00000067571
341116	11	60542821	60570278	30	6	682187	-1.3073	-1.5829e-4	-1.3071	ENSG00000172689	ENSMUSG00000024731
79080	11	60599429	60620061	22	5	682847	-0.44033	-1.5829e-4	-0.44017	ENSG00000110104	ENSMUSG00000024732
11251	11	60616898	60633444	9	3	673518	-0.89224	-1.5829e-4	-0.89208	ENSG00000183134	ENSMUSG00000034117
22917	11	60625015	60644664	11	3	679316	-2.0888	-1.5829e-4	-2.0886	ENSG00000149506	ENSMUSG00000024734
27339	11	60656519	60684061	9	3	665245	-2.0213	-1.5829e-4	-2.0211	ENSG00000110107	ENSMUSG00000024735
79073	11	60671351	60692415	4	2	686646	-1.7073	-1.5829e-4	-1.7071	ENSG00000110108	ENSMUSG00000034659
54972	11	60681913	60706131	17	2	681279	-3.2474	-1.5829e-4	-3.2473	ENSG00000006118	ENSMUSG00000024736
51296	11	60703055	60729257	26	7	683492	-2.0285	-1.5829e-4	-2.0283	ENSG00000110446	ENSMUSG00000024737
923	11	60729113	60789349	32	11	685865	-0.6333	-1.5829e-4	-0.63315	ENSG00000013725	ENSMUSG00000024670
921	11	60859930	60896824	31	6	661249	-0.95768	-1.5829e-4	-0.95752	ENSG00000110448	ENSMUSG00000024669
55048	11	60896228	60938916	45	3	667432	-1.5514	-1.5829e-4	-1.5512	ENSG00000167987	ENSMUSG00000048832
643834	11	60960984	60981850	2	1	666224	-1.4299	-1.5829e-4	-1.4297	ENSG00000229859	ENSMUSG00000024738
5222	11	60998644	61020429	1	1	663645	-0.14411	-1.5829e-4	-0.14395	ENSG00000256713	NA
220001	11	61024258	61072788	3	1	692076	0.77906	-1.5829e-4	0.77922	ENSG00000167992	ENSMUSG00000043789
1642	11	61065419	61110691	1	1	566697	-2.1421	-1.5829e-4	-2.142	ENSG00000167986	ENSMUSG00000024740
26007	11	61090654	61122398	1	1	566697	-2.1421	-1.5829e-4	-2.142	ENSG00000149476	ENSMUSG00000034371
220002	11	61114720	61139755	2	1	691292	0.79968	-1.5829e-4	0.79983	ENSG00000162144	ENSMUSG00000034445
51524	11	61119473	61138477	2	1	691292	0.79968	-1.5829e-4	0.79983	ENSG00000149483	ENSMUSG00000024666
51259	11	61149832	61167835	2	1	692430	1.0407	-1.5829e-4	1.0409	ENSG00000187049	ENSMUSG00000024667
79869	11	61168620	61207464	10	1	692204	1.2736	-1.5829e-4	1.2738	ENSG00000149532	ENSMUSG00000034820
54949	11	61187514	61215739	10	1	692287	1.3204	-1.5829e-4	1.3206	ENSG00000167985	ENSMUSG00000024668
220004	11	61238585	61259900	15	3	695210	0.37137	-1.5829e-4	0.37153	ENSG00000162148	ENSMUSG00000035179
390205	11	61266272	61279990	13	3	702862	1.7061	-1.5829e-4	1.7063	ENSG00000204950	ENSMUSG00000090291
9066	11	61279688	61358523	22	4	659142	0.033637	-1.5829e-4	0.033796	ENSG00000011347	ENSMUSG00000024743
747	11	61437905	61515974	38	7	691775	2.879	-1.5829e-4	2.8791	ENSG00000134780	ENSMUSG00000035735
745	11	61510121	61557490	21	7	744020	-0.33832	-1.5829e-4	-0.33816	ENSG00000124920	ENSMUSG00000036098
2237	11	61550109	61566216	12	3	736963	-0.5764	-1.5829e-4	-0.57624	ENSG00000168496	ENSMUSG00000024742
746	11	61555102	61570085	10	3	731416	-0.4457	-1.5829e-4	-0.44554	ENSG00000134825	ENSMUSG00000036372
3992	11	61565597	61594529	10	2	755837	-0.60721	-1.5829e-4	-0.60706	ENSG00000149485	ENSMUSG00000010663
9415	11	61573675	61636326	36	7	759498	-0.22741	-1.5829e-4	-0.22725	ENSG00000134824	ENSMUSG00000024665
3995	11	61639498	61669006	21	6	724500	-0.15379	-1.5829e-4	-0.15363	ENSG00000221968	ENSMUSG00000024664
5866	11	61663206	61723747	39	12	731351	-0.30233	-1.5829e-4	-0.30218	ENSG00000167994	ENSMUSG00000024663
7439	11	61707356	61733435	18	6	735669	-0.55409	-1.5829e-4	-0.55393	ENSG00000167995	ENSMUSG00000037418
2495	11	61730257	61745132	11	4	738213	-0.95689	-1.5829e-4	-0.95673	ENSG00000167996	ENSMUSG00000024661
